WKT,name,description
"POLYGON ((110.3232487 -7.8021363, 110.2202519 -7.8334284, 110.1927861 -7.9334113, 110.1804264 -7.9714937, 110.3452214 -8.0299704, 110.3582676 -8.0564862, 110.3781803 -8.0734825, 110.5470951 -8.1346635, 110.5828007 -8.0558063, 110.5951603 -7.9592533, 110.5519017 -7.9048472, 110.5409153 -7.8776415, 110.5134495 -7.864038, 110.508643 -7.8660785, 110.4811772 -7.8477131, 110.4763707 -7.8388703, 110.4159458 -7.8211839, 110.4035862 -7.8375098, 110.3630741 -7.8361493, 110.3232487 -7.8021363))",DI Yogyakarta,
